kepid,koi_count,fits_product_count,fits_bytes,fits_set_sha256,raw_purged,raw_retention_reason,processing_rebuild_verified_at_run,constructed_qc_fail,constructed_qc_pass,hard_preprocessing_failure,invalid_source_product,no_archive_product,other_technical_failure,retrieval_failure
2720354,1,17,7439040,8e3d94eb67e5771ca1b7876a1ca4eb922b8a562c99ce8dbf4f636352ce382868,True,,False,0,1,0,0,0,0,0
2720514,1,17,7439040,c219bf6989f479f5a35c8b5fae0ad2390951f6e327d7625aeaad907298a23f80,True,,False,0,1,0,0,0,0,0
2721030,1,17,7439040,2e09dd6455768486e965a4e1ea7be4b3f2389c015c073714c45f037c9412c7f3,True,,False,0,1,0,0,0,0,0
2830919,1,17,7439040,dedb66b114f168678ed7af66136299f2f0dc936929f40536d1396753fbf23d88,True,,False,0,1,0,0,0,0,0
2831055,1,17,7439040,64fe97feec423ecb840ea49c461993bc6bbcb0aa50c1ed61200468d33e46e35f,True,,False,0,1,0,0,0,0,0
2831251,1,17,7439040,171b615205d63ac8e5f8a98d97784c1b6e9572557ecc499263d130134947835b,True,,False,0,1,0,0,0,0,0
2832589,1,17,7439040,1a03cbbf931dfffeb2414f3e139d92970caf33684dca00026ccc7058b08236c4,True,,False,0,1,0,0,0,0,0
2837111,2,17,7439040,f4453fe09fe140b9c0d2a693261354bfa1c7fff578cd2d6d3a0daecb1f9c44c8,True,,False,0,2,0,0,0,0,0
2849805,1,17,7439040,4f292d5e1d91bb87db2149ee9543ef5b813399f774a0cca37bca3cd059136af9,True,,True,0,1,0,0,0,0,0
2850321,1,17,7439040,a1fede8a0f6bdb436f2bfe02962f549ce5d7780e60b5c41ceb0f8213a5120ef8,True,,False,0,1,0,0,0,0,0
2851100,1,17,7439040,33f8954cf5daa4e6fdcb59b912a41395a85dc3e17ed629833654d75578b0e1f9,True,,False,0,1,0,0,0,0,0
2852528,1,14,6312960,56dcb34698b1b644560e2249d32c5af79042577f63e1104cb83d64f2beaf06c7,True,,False,0,1,0,0,0,0,0
2852560,1,17,7439040,d605b5b5a71a2c2a8f6fa4b3162a3e9e4ce40cac177d0a531cd230ae8115180d,True,,False,0,1,0,0,0,0,0
2853093,1,17,7439040,70c40013d53bc6c8ce32964f09151e0ae16f2c2b05be220ce84935157d92c205,True,,False,0,1,0,0,0,0,0
2853828,1,17,7439040,395974f9c30ba6aa9e507469c981b7dd5ddab1286790139d8605ca152df84a51,True,,False,0,1,0,0,0,0,0
2854181,1,17,7439040,3953b6fdea2d01b6984e370991476ff9c52c350ee0134e6623248fbc440eea88,True,,False,0,1,0,0,0,0,0
2854698,2,17,7439040,c725ee168c3ac00075dbd3f887ccb1f9065b0055280b933b559d3cb195cf3987,True,,False,0,2,0,0,0,0,0
2854839,1,17,7439040,dca522aeeb0f480525eef655d88c1f15d653fadc33de42a12b2b6409eeae7ea6,True,,False,0,1,0,0,0,0,0
2854914,2,17,7439040,4b27d237201f63ca6b55bb5545f3fe057db3226188dee810cfbd98002bea14e7,True,,True,0,2,0,0,0,0,0
2854948,1,14,6312960,c1a2b3e623fbe53f944de6fb0038d5513ecc4f0f264403887b92f168b1251b5b,True,,False,0,1,0,0,0,0,0
2856960,1,17,7439040,1c85f158abce4e419e48d39c2a0e9bde5cd8601200f277ac2b19f4d9a9bb8690,True,,False,0,1,0,0,0,0,0
2857607,1,17,7439040,720dbfcdb074514bf922671b8b121012d112af1e431ca7f9f8a2327cf90897da,True,,False,0,1,0,0,0,0,0
2859299,1,17,7439040,731ee4ad85baa32e45a38633506645edb04ac5f846ec3d916cb5098cbf81862a,True,,False,0,1,0,0,0,0,0
2860114,1,17,7439040,f8e6ce24b90c0ecb9833821cfe99af15b237c388ea7cf3187d820645f96399b1,True,,False,0,1,0,0,0,0,0
2860594,1,17,7439040,76a744b02db3258e3464b8e4ec509ab040ff0f59336988d7ed3376df7bfbddf7,True,,False,0,1,0,0,0,0,0
2860788,1,17,7439040,6b2a4686f94d345835dba4c80e1ddf4c6133e54fddd7fc781eefc85421a0aaf4,True,,False,0,1,0,0,0,0,0
2860793,1,17,7439040,442608ce7399ac09d1f8948e3c8b8ac178ffafd5b3cafbeb4db7f654624c89f3,True,,False,0,1,0,0,0,0,0
2969638,1,17,7439040,e163c4f9a8ef56639d8b6b6d9bb4b250e06d7df92daf0aab9a4a348f7b5a60ee,True,,False,0,1,0,0,0,0,0
2970804,1,17,7439040,44d7a4d8ca97badff37f74a56204e6d79a2a2876e19a3d9ae268a7e2eb037720,True,,True,0,1,0,0,0,0,0
2973509,1,17,7439040,84517c321a11aaf5606078758bd40a608c7edebc4f289e53645f2c1f53b89709,True,,False,0,1,0,0,0,0,0
2975770,2,8,3657600,6e3740308512e9bd4ed250dd32318cfdf2d280daa50ae2f039d6f7e3c664adb8,True,,False,1,1,0,0,0,0,0
2985767,1,17,7439040,2fb371fa6ef1b1d808bf0198fc5826439127c71e52077f0fe40f6202f3d2f568,True,,False,0,1,0,0,0,0,0
2987027,1,17,7439040,a7b192072c025edf2f1487b1ff07c80ba78cf8a5d347a264c3c58471f12718d2,True,,False,0,1,0,0,0,0,0
2987433,1,17,7439040,0804c5f94e54009024359ace2157624f9f9dcb416867e5a7c7ab839bf4fd0279,True,,False,0,1,0,0,0,0,0
2989404,2,17,7439040,d668ded01f70a60f6b4fd12857fbf713aeff211d1758063c2d447291ffa984e6,True,,False,0,2,0,0,0,0,0
2989706,1,17,7439040,a437f7db3cbbb9d6d747e95f1e301798adcfb750bfc5d61016f0aff765b02145,True,,False,0,1,0,0,0,0,0
2990873,1,17,7439040,6a5be6ae90dc58f53e7663124e64d8e5662b2eb62a9d3bf8c027457435a277fc,True,,False,0,1,0,0,0,0,0
2995392,1,17,7439040,36ce2f92253209d5ed64d8e2841cb552a1e8a20b63d5cbc58400b932e45015b9,True,,False,0,1,0,0,0,0,0
2997178,1,17,7439040,3138d7141953bb8b0fadde1c5a4f0c698a94e22e2b741a383252b68bb1f70f8b,True,,True,0,1,0,0,0,0,0
2997455,1,17,7439040,550fd67a843a5f98aa8540fb750e1c80c8eab8eb3a31a24e72941aa68220eb1a,True,,False,0,1,0,0,0,0,0
2998124,1,17,7439040,c4f1162a6c94702f331ea20e890f2020f4772b3d23c84e634ae8aa2c56c18c6e,True,,False,0,1,0,0,0,0,0
3001885,1,11,4849920,44b0447d45e5d25bbfcd7a71a99852fb470d8a93ff902e0f7b56a07b1afef34d,True,,False,0,1,0,0,0,0,0
3003019,1,14,5976000,53c288b28b4b9e2dda65c00151e414630673fa39270e2043a2a89bcab413fd9a,True,,False,0,1,0,0,0,0,0
3003991,1,14,5976000,bfd10bd9d9a2d6318cf53031037a1c2cbc5f5ff0516c9c439fc8a56e2b39c15c,True,,False,0,1,0,0,0,0,0
3003992,2,14,5976000,9fde542928d35bb7b4743206ec58119f3f36a779407f9a17f67041aed3909776,True,,False,0,2,0,0,0,0,0
3097346,1,17,7439040,935dbe6354c4cfc172dff0791509bf1407f77ace1836051b54851bb93a0d1fdc,True,,False,0,1,0,0,0,0,0
3097352,1,8,3551040,1b397652efcc031d15f222121802be47faa2cd38cb1cd729893da62f5b3f89e2,True,,False,0,1,0,0,0,0,0
3098184,1,14,6312960,902bc23ebd13ecbb8b066295f749f2d3c640368939c17b72a24c48029af6ae07,True,,False,0,1,0,0,0,0,0
3098194,1,17,7439040,f12079582a6923aabd9d5f8235c638b7df1d562659324d29baf680bffcbf2260,True,,True,0,1,0,0,0,0,0
3098197,1,17,7439040,61afc7651ca00daee74d11f9a6917405200aa67306ef0c1b143863936a16115a,True,,False,0,1,0,0,0,0,0
3098810,1,17,7439040,132e2a9be2b58a95cb8f5fcf22ac9c3073ed2de09c398108f961f165b718d648,True,,False,0,1,0,0,0,0,0
3102000,1,17,7439040,9cac35d109441c7c7775e2798c30e3fab887eba6559af80f245205cdee1742a9,True,,False,0,1,0,0,0,0,0
3102024,1,17,7439040,963cc26782580b687045990a4b81872c474f73057b86b3b5811e4695061d211d,True,,False,0,1,0,0,0,0,0
3102309,1,17,7439040,732ce4636dfec0c2a107f58cb7b17ec29dbb3d9cf75776e12049c64e9bbf5a57,True,,False,0,1,0,0,0,0,0
3102384,1,17,7439040,43ba1b99ef2c9d8698424ccb59968541c77010e87773c9abdf6ce5445cc2d182,True,,False,0,1,0,0,0,0,0
3103227,1,17,7439040,0dc4886f1066f4278a9358ae48b5deb5bc91b5e8b9a6bced64853eff7462abc4,True,,False,0,1,0,0,0,0,0
3109930,1,17,7439040,aa7182c0f880d8b2f426800f5bbc19eebeb4875907d995b3f2483bc68b4a38c9,True,,False,0,1,0,0,0,0,0
3109937,1,14,6312960,0e615d6e8a8acf93c4c8eab86f44d7b1f6f78338b143660619159a1f0bb5361d,True,,False,0,1,0,0,0,0,0
3110937,1,17,7439040,22a2be372d42200d261cef923499d8ca5a78c5a45a5d42aa31909122185de21d,True,,True,0,1,0,0,0,0,0
3113266,1,17,7439040,d55bf32e2d7d1acb2b143b12d47c7f6db043409baabb541d6290828e851258c8,True,,False,0,1,0,0,0,0,0
3114167,1,17,7439040,a5312be8cfd65ab59cd22b759b11509c42addffced0a85167352bef52913b1d8,True,,False,0,1,0,0,0,0,0
3114661,1,16,7246080,8ffab3a18409112f09515a4c631624c462e80437093b938769bedfb0f0223f45,True,,False,0,1,0,0,0,0,0
3114667,1,8,3551040,9d543af12bd4927f7b9b739bceb581382b0572c10e5d30aeb6b126908f1b3d5f,True,,False,0,1,0,0,0,0,0
3114811,1,17,7439040,434e198ed95a03ef3aa1bb0ceb47cf7fa664ae63d5f7f5aa0a97e8d2589a182f,True,,False,0,1,0,0,0,0,0
3115480,1,17,7439040,2dd5f2f7ca4c9204691ac42cfa69c12599d5a1561567cc3152cc3cfb18a714c5,True,,False,0,1,0,0,0,0,0
3116412,1,17,7439040,9686a913cb12c0a87ed472cf7e72e60587d0b7e8f52babf2d0d91d1b0223ab8d,True,,False,0,1,0,0,0,0,0
3117046,1,17,7439040,633330bafedd15eacc75404d238238bc8623ed2d729508a78e5fddd148b989d6,True,,False,0,1,0,0,0,0,0
3118797,1,14,6312960,f3e480e8e284a3cca624adce46f5fc05f498c241ffc24f977d1ef03fb991c330,True,,False,0,1,0,0,0,0,0
3119256,1,17,7439040,67e71276592b8fc6de3536cfb44c1d1ba759dd5aeb169d56feaf663722b983f2,True,,True,0,1,0,0,0,0,0
3120276,1,17,7439040,7267aec1505278c1b1c3641c3a6989c480168118420441c832efeed3d393aad3,True,,False,0,1,0,0,0,0,0
3120308,1,17,7439040,7f291aaee97cc4940ebce1026324c578ca385f99e441f067845551112b6e5df0,True,,False,0,1,0,0,0,0,0
3120320,1,17,7439040,94e0fde394f43fe599070f9b017660e16cc3f7acb19c92f9783696d8d6a761c7,True,,False,0,1,0,0,0,0,0
3120355,1,17,7439040,c89143a487e07495d07648a0c7e10a73e24221b93fb3731bb7bf84c3093990ef,True,,False,0,1,0,0,0,0,0
3120397,1,17,7439040,238a807d4bd825441bc0121ed30c002243ae3e7643d1bf91b846cd4c4e32800b,True,,False,0,1,0,0,0,0,0
3120431,1,16,7246080,cfb4d3839d730c5f14cc294159097d62a89fd0039634f970b6e75eadc5a10354,True,,False,0,1,0,0,0,0,0
3120904,1,17,7439040,5b9d8c6609bdaf49a45342ae2d2d45a263e6d92e3e15075f21b16b611b6c5214,True,,False,0,1,0,0,0,0,0
3121340,1,17,7439040,7456e8faaa08fab10488a8141ad9eaf54fdab40e24a7f1b10110f4b5ae83063d,True,,False,0,1,0,0,0,0,0
3122913,1,17,7439040,a54a0b2f170aeddd5587394c46a9866086fbf6411f0ede7c258ceaaadd0a9f06,True,,False,0,1,0,0,0,0,0
3122985,1,17,7439040,4b4c9d414150f380e66e544135b4fca0979a5d62dbd6bb9f15c2b6a1154a0971,True,,True,0,1,0,0,0,0,0
3124412,1,17,7439040,f9992dd2feb0780503c7109b0f28355a94467cdf912517c22cfd3aa8796a8476,True,,False,0,1,0,0,0,0,0
3124420,1,8,3551040,8ac4f8789b3a2890585cf8be3db49dc7a2aaa1d8f8a22beb2db359466f6b2196,True,,False,0,1,0,0,0,0,0
3124598,1,17,7439040,aa314977660c5c323b192043074828f5f4d3edea4dcc7c26437ad7588e2a35bb,True,,False,0,1,0,0,0,0,0
3127817,1,14,5976000,f4d9f6a39872b1a15eb16c13a18141a5d5b97707447db2d7515969c21170fdbb,True,,False,0,1,0,0,0,0,0
3128552,3,14,5976000,e30ed574ea1736404772e40245f1627764e41ba7ca0d50be78510d4084c4b339,True,,False,0,3,0,0,0,0,0
3128793,1,14,5976000,7ad131f894415862578a9647eb5cf3ab266b50d55968d846939b8fab01b9b88e,True,,False,0,1,0,0,0,0,0
3130300,1,14,5976000,5940e5e84b946a8f4d5ce1a74b4ea7eff5790275a21719448dbead2d0163a403,True,,False,0,1,0,0,0,0,0
3130548,1,14,5976000,844bee283a879540c4aa5c14a83c5a69c6cfbcdf0c0fca2970c1410a1b37166a,True,,False,0,1,0,0,0,0,0
3217264,3,17,7439040,3592819e401f617e9f67337f7338c3501de22014501b511fa3474badf12996fe,True,,False,0,3,0,0,0,0,0
3218844,1,16,7246080,91d23f301b57d56de777033506b2756f99c5c57340704b0942a580e47836c4fa,True,,True,0,1,0,0,0,0,0
3218908,3,17,7439040,a0dfef82624d020bdd8b7a9443390267d1217d880843348ea0d2eefaf3abaa83,True,,False,0,3,0,0,0,0,0
3219643,1,17,7439040,0c455b1529e35554379aaffbcd144afd1d8012be760463698ca82c70111b54e1,True,,False,0,1,0,0,0,0,0
3219995,1,17,7439040,3cfaf1c7990ec032fc4a8c8143ffafed67716cfeab1ee7bfe46eb2eb3cd6a99a,True,,False,0,1,0,0,0,0,0
3222680,1,9,3919680,1c072ebfe311381e8a4c9f3e7341f616ac5c6baededab0bee8beb584bba9ecfe,True,,False,0,1,0,0,0,0,0
3228740,1,17,7439040,1bed356473845f8c5b3b4bff9876c55830acc697f9c498b84a5bcec438480e10,True,,False,0,1,0,0,0,0,0
3228804,1,17,7439040,a2b77a9daab51ea6a19295373fb4f31469193de9bb1968427a52ce874994de84,True,,False,0,1,0,0,0,0,0
3228824,1,14,6312960,b2c6f6344714296b9feb50082b18950f4ea49b7be28522263656c59d5e52a825,True,,False,0,1,0,0,0,0,0
3228825,1,17,7439040,ddd4447efba8fa478245648063bd434dee7de53b762cc2f39b5f8b4d26c44cf8,True,,False,0,1,0,0,0,0,0
3228945,1,14,6312960,ec1d7e02df34ad7e6333b274b1fcbd914455b8bc03db6097f2304c831df540c2,True,,False,0,1,0,0,0,0,0
3228959,1,17,7439040,5ad9b4626c3523d235963598a3c772fc7352eee98e41eaa1c4b62fb1b547f230,True,,True,0,1,0,0,0,0,0
3228986,1,17,7439040,b24db159b5fa562e81b9b622c12360e5a2ff5ae83ed433e22d363fdce396de75,True,,False,0,1,0,0,0,0,0
3228988,1,17,7439040,fb8ab790d36eb99b1dc8f2c2f0224a5fa8d199fee8dbb4bef93c6352b24d467f,True,,False,0,1,0,0,0,0,0
3229028,1,17,7439040,4753f45540f7559a2e3dca520b136082f5320d39f4dcc0b2aa949550cc10d468,True,,False,0,1,0,0,0,0,0
3229150,1,17,7439040,8d809f5bb73ba001d7f3b4bcec2649699ebc802d882fd7b7596c3389cbce3b9a,True,,False,0,1,0,0,0,0,0
3230095,1,17,7439040,ee46353a5b0122e2c7dca1edcae6cca77490ed2971a3c05375c6806865994f46,True,,False,0,1,0,0,0,0,0
3230206,1,17,7439040,f984e43298f7520607eafefc80e564e685378cbb3b8d15daabb8e2368f6a745e,True,,False,0,1,0,0,0,0,0
3230227,1,17,7439040,20fd86c9af91e2221109333e93040b926916e759c547e7f54e3d44d6783ff819,True,,False,0,1,0,0,0,0,0
3230578,1,17,7439040,f34a232b088997a84faec2dc2d81b0ad4f04b5c853fc85075bc4615e08957284,True,,False,0,1,0,0,0,0,0
3230753,1,17,7439040,eb20512638e18995a38f028a9adcf8d04c799aa1500c0e8ed486a6370c082121,True,,False,0,1,0,0,0,0,0
3230787,1,17,7439040,3deb1001e9d08a1a794cf40bb97e8e3d8825d58c803e303f061600cc15879a5f,True,,True,0,1,0,0,0,0,0
3231120,1,8,3551040,15cb4b20064e4302a8a2eb08590b3df72a2705b1012ad92147f677466cad140d,True,,False,0,1,0,0,0,0,0
3231137,1,17,7439040,ff5eb513dd56310d1dcdfc42591189d97cbe48d6d7c5e893a34961f7b229b493,True,,False,0,1,0,0,0,0,0
3231341,4,17,7439040,f2ad936457cd9a144d204011d455982673e1a02b97c3397b3d0f6d2bdbd18001,True,,False,0,4,0,0,0,0,0
3232859,1,17,7439040,c494cb156f112aef5c4de70bf74a363e7535bc1e2a89641bd1b20545fd98be3a,True,,False,0,1,0,0,0,0,0
3233043,1,17,7439040,fed0a8c43ba2e64d0413bd240ed2f8cb2542b502a82d564527435288d7a6dc8a,True,,False,0,1,0,0,0,0,0
3234598,2,17,7439040,6ae47e99a13c6402555d32f695fffea7a3958871b13f56f31641762aa639a76f,True,,False,0,2,0,0,0,0,0
3234843,2,14,6312960,b8e08c02a4cf8c574f19ae95b211c73e3d7f47ca408c3f9ebcda4eea697c052f,True,,False,0,2,0,0,0,0,0
3235282,1,17,7439040,ec81e667da93f3fea615197a17fd9f3e0f8b282cf8af21e72ab46dac9514af93,True,,False,0,1,0,0,0,0,0
3239636,1,17,7439040,5e774b62b209e33afc55777a647b5a0f3fdf008f12bf621ee4a9e7117680e4a2,True,,False,1,0,0,0,0,0,0
3239671,1,17,7439040,da13898b1c462de3aee925e8b6279b9dbde47f8751974693a4ef8afcd62b5fd0,True,,True,0,1,0,0,0,0,0
3239945,3,17,7439040,4846b8aa464695aa9df73052c8b17c7d4efe5fad7439612170071c876e277848,True,,False,0,3,0,0,0,0,0
3240049,1,17,7439040,b4ab378997008c16954ad48d375857ef6985a4aeff7bc934ff36ae56dfef664e,True,,False,0,1,0,0,0,0,0
3240158,2,17,7439040,a966ae27ddc3f3ea36142401d5b2ffb3095339994878d693545519ef30ba4412,True,,False,0,2,0,0,0,0,0
3240159,1,17,7439040,2f51a0a976b9f972416e56bc32dcfd005e4366b6b038d5a5bd108e97d77cb0ac,True,,False,0,1,0,0,0,0,0
3240406,1,17,7439040,aaa80bd4e1b686938d4006b10642053fe92c1ad32a03953f43a45b12bac21339,True,,False,0,1,0,0,0,0,0
3240706,1,17,7439040,0f47e7adf190992f95b83fd24f1a8f7fb0a6998fb2b93d8008b355d1cd57a584,True,,False,0,1,0,0,0,0,0
3241248,1,17,7439040,ad59078c5896f53e8d9431fca2800990b9e9552a06382a529b0d97ba34683163,True,,False,0,1,0,0,0,0,0
3241344,1,17,7439040,00f25aa48dcecef9412fa50af96853d9a50ee38b518df44668c6ccf93ab9d99b,True,,False,0,1,0,0,0,0,0
3241557,1,17,7439040,11fe3ebaabf958918818411003f16b155ea659dc0e48a7fd9e87c252706d7bfa,True,,False,0,1,0,0,0,0,0
3241604,1,14,6312960,2ae0c44809e3083d7d80660da0ef490d1660d13e8c2ae2ce23f01ae02894b4ea,True,,True,0,1,0,0,0,0,0
3241619,1,17,7439040,50a567682d518b6bca4d3fefc385441f6a75f935994504cf54922e6247a2c95f,True,,False,0,1,0,0,0,0,0
3241647,1,17,7439040,c0d33c170dd9d1110b79d1338936275eb6733272324c359e9d830a50562b1fe9,True,,False,0,1,0,0,0,0,0
3241662,1,17,7439040,81bc77bf917e9c8fcd6446da55d2bf48af926c44b874515c2010b22c642c70b6,True,,False,0,1,0,0,0,0,0
3244792,1,14,5976000,b71251380c73f90089ae53d8bff833c15e401b5418b4e529ee0ab927f87f8e38,True,,False,0,1,0,0,0,0,0
3245000,1,14,5976000,4f91cd2ab1397def7906fa5fd2714733f603233cb40daf1d372cd4c34fc276c4,True,,False,0,1,0,0,0,0,0
3245661,1,11,4849920,3a0cfbf3ded993992ba6ad96214acf13fd9b6ec421db4172f0f39f04f3f7d559,True,,False,0,1,0,0,0,0,0
3245969,1,14,5976000,7a316650cb6374f155e7a45a5b9ad0939dd347a53eec7c7be6e39d6c3198a180,True,,False,0,1,0,0,0,0,0
3247268,2,14,5976000,b5ff7186271876e2160f4c9ebe6411be339f91f657fb63d1e2dbeae6c009f6fb,True,,False,0,2,0,0,0,0,0
3247294,1,14,5976000,734bb364ddecc5808c185abb5be67f62ae06f4b897fbb4b7dcb2c205e0c6936a,True,,False,0,1,0,0,0,0,0
3247396,1,14,5976000,fade882db79f86409c04e2573c55d3b9e162f65db96c156a4848541410f1bed1,True,,True,0,1,0,0,0,0,0
3247404,1,6,2557440,93da02a4b0d82416a4434090c1ca846671cb36c662176a3aeb9c7f9d5973b95a,True,,False,1,0,0,0,0,0,0
3247503,1,14,5976000,cffa20ba73a14bb8014f8eec227290bc72e1abe25fb77f65c88c9a8e636381fe,True,,False,0,1,0,0,0,0,0
3248019,1,12,5316480,32017c01982cc7d577024b4ca283a960342e9d61a0e12d4dec5d08ab5062a691,True,,False,0,1,0,0,0,0,0
3248033,1,14,5976000,61ee8f47adb4f95551a0773eb16fb753eb72cc6f4a4360d49a54ffd57fe3589b,True,,False,0,1,0,0,0,0,0
3248332,1,14,5976000,e14bc15c8aa20a1bb34c9f3d1c5233f3c57a3392f8808724dd70366920c602eb,True,,False,0,1,0,0,0,0,0
3248696,1,14,5976000,7dc6a5d44006f77b41433fc03f49f688e25b3bcf2429b18bad03c6210af0fd62,True,,False,0,1,0,0,0,0,0
3323289,1,17,7439040,e6fc919e271c9f01feaa1687d564dc5b2e7180e3087d7f92ce1cc5da527aa2e4,True,,False,0,1,0,0,0,0,0
3324644,1,17,7439040,92d4678b4864d3c39834729088dd34aaf1649966e9f120c4d0e046bc07f43b52,True,,False,0,1,0,0,0,0,0
3324986,1,17,7439040,44dbfa724998d4d6e17115885a3ebbc787cf8d7796ef616deceec06fed1888b7,True,,False,0,1,0,0,0,0,0
3326377,2,17,7439040,8253b9e0a9b7f69aeb951bee116be32087636fede132a6ceb3fd8925e186a846,True,,True,0,2,0,0,0,0,0
3327980,1,17,7439040,d771d8577c753048e9030ef50b3b694681d019d57e268fe7d1f9c39610f9dc2a,True,,False,0,1,0,0,0,0,0
3327992,1,14,6312960,754ab49bf27edbba9689dbfa7bffbb833754f7b047e11a9180be0f26c91546d9,True,,False,0,1,0,0,0,0,0
3327993,1,17,7439040,180a4fb35fa52c5c21356d3056b60f1362afa391e35cf9f2296de60998894e7f,True,,False,0,1,0,0,0,0,0
3328026,1,17,7439040,f967933bc5ffe5a4255feae889ee989e5b8168401dad2e3bfb41081b1088fcfb,True,,False,0,1,0,0,0,0,0
3328027,1,16,7246080,444b711d061bab1a0bdb2c0b5d26144514215cdb0ddc5d1d46a71f7bcc350be0,True,,False,0,1,0,0,0,0,0
3328052,1,14,6312960,4d266c491994da749eacfcf12ef6443aff8d4d65ad922b46aa2baa7a13037bd3,True,,False,0,1,0,0,0,0,0
3328080,1,17,7439040,4f3a3f3f9c801c0d56e7ab1e694ecc014bc379f336d788fec17b9ecac4f3c9a4,True,,False,0,1,0,0,0,0,0
3329643,1,17,7439040,5980b22881ce5561fdf20afaf8a554ebddf73003d905884dae5a9b5273ee343a,True,,False,1,0,0,0,0,0,0
3330684,1,17,7439040,a759107c8aa6c7f87a4acfa9f54325e7a35ab835cd092aec1621ff9917fd3dcb,True,,False,0,1,0,0,0,0,0
3335813,1,17,7439040,3ac3be3605838263c31d6c6c61da3c75de1aedd8341895815e3e34333395b3fb,True,,True,0,1,0,0,0,0,0
3335816,1,17,7439040,ec21351fe445756efbe428814411ff623a25baa87e90f412d0e3c5ac8f4d57e3,True,,False,0,1,0,0,0,0,0
3336476,1,17,7439040,e88fe4da2b74ed2e0fff5d694538525e58cb4d26abb01a7d3a6a186880e82672,True,,False,0,1,0,0,0,0,0
3336765,1,17,7439040,39383b83b99a56cd430eaac8e6da86febd6136f13c1569ef52baf51bc466b0e4,True,,False,0,1,0,0,0,0,0
3336845,1,17,7439040,0661a741d0834c8019365c94d276ae117378d2071330275e35d768bc76520ade,True,,False,0,1,0,0,0,0,0
3337061,1,17,7439040,506b1073fba5b2febd7d30d4a875fc1c070744b4a77b27dca803899e33765658,True,,False,0,1,0,0,0,0,0
3337351,1,17,7439040,077d726641010898dd142daaedc9ce3e0ea0e0fc02b841969897c47eda06632b,True,,False,0,1,0,0,0,0,0
3337425,1,17,7439040,5798a5fa59fb0e26be76410f0d538d20a16193eff30f4e382f2587b6f43a152b,True,,False,0,1,0,0,0,0,0
3337432,1,17,7439040,0eafaa12697772274107d1ec5d977d314b33433da176fea5dde7e4a0c72cd090,True,,False,0,1,0,0,0,0,0
3337438,1,17,7439040,52815b7ff5eebf5f2d63f45ce97085a6495843651ee402ddf9a063efd556d4bb,True,,False,0,1,0,0,0,0,0
3337548,1,16,7246080,8666a2664356b69eb60ab66eaa45cd05ebf72294f2b9cd19a5d03f5f418801d2,True,,True,0,1,0,0,0,0,0
3338660,1,10,4415040,0fe642e49c56932b35a3f553ded40da711373621f0de1dfce341bfe36de9730e,True,,False,0,1,0,0,0,0,0
3338674,1,17,7439040,30f1ffc4ff6bb1a3d9e6312e857a784d2113cf774bba0b18ca78a92521805efb,True,,False,0,1,0,0,0,0,0
3338885,2,17,7439040,ee03a16aac01e97c5d8b97a9ac79dd75c4fb455f186384c912d7d299563a6ee2,True,,False,0,2,0,0,0,0,0
3339538,1,17,7439040,2515ca3a1d0498706e84efce392a39aae52f8192566bc5b6856ccfe14a05548a,True,,False,0,1,0,0,0,0,0
3340312,1,17,7439040,04bd9891083a2634879e2aac05b7a14d0ce3704130acb145eb0aa854fe8a7c2c,True,,False,0,1,0,0,0,0,0
3340313,1,8,3551040,6ad98cdd3ad7dd8a5a9e95ddf45914205a36a4e1ae8a31f94f907c1851704319,True,,False,0,1,0,0,0,0,0
3341760,1,17,7439040,04869d60a132db8c05928393bb9f9d328b39db13dc8646e5db90cdf411c9467c,True,,False,0,1,0,0,0,0,0
3341934,1,17,7439040,a174a3197dbafdcc7ee08a2d687235ea7276839dcc6964287649c74ba938b996,True,,False,0,1,0,0,0,0,0
3342467,1,17,7439040,c51cc6657748c24a9a97c92caf04b5a531ff4aee15ea3f66ed838661fc691dad,True,,False,0,1,0,0,0,0,0
3342592,1,17,7439040,9b76b871c1b030488a7d37de28cb27fd6741e71ded69e0c0c184e21ab1ae14c7,True,,True,0,1,0,0,0,0,0
3342794,2,17,7439040,d0c4895a706eacf16fcab8283a84ed33c7b2b6b093953654ead3ad8f4c31bd47,True,,False,0,2,0,0,0,0,0
3342952,1,17,7439040,41f0fc47fde0210894ad872c3e9fc6b4fd075a77d47bc82597f0aa9ba073ab14,True,,False,0,1,0,0,0,0,0
3342970,2,17,7439040,dadeeaac8c4ea9f3fd1b5cbb913b13d466c6931442be96313ea045376734de13,True,,False,0,2,0,0,0,0,0
3343281,1,17,7439040,e39f909562b34ca75c378b7b6323bbffceb2bba9518d4f9d89f15a6d37f78492,True,,False,0,1,0,0,0,0,0
3343866,1,17,7439040,427700b82bacf5a5588ed80e5c03a9d5c2e5b029e880b4b1fc309f1cc8820130,True,,False,0,1,0,0,0,0,0
3344419,1,17,7439040,47a23a7f9867d9916c089de1c8a6fe6eff44741a9a30e6978c69ab42474ca7dd,True,,False,0,1,0,0,0,0,0
3344427,1,8,3551040,5360821fde2a057bf8e83a985944ce76fb8a77cbb0f6d0f8d5118af2a2393b43,True,,False,0,1,0,0,0,0,0
3345675,1,17,7439040,8dff3162bc68300a2cccf726d80b69a7e41be81dff0875944dc47287a854a717,True,,False,0,1,0,0,0,0,0
3345973,1,17,7439040,0a28b42ebae2e9d0aa9cda088a541877516267d24886aa00893d60f3d545b4c6,True,,False,0,1,0,0,0,0,0
